101,1926723165,1000000101,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA02955,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
102,1928116589,1000000102,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05736,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
103,1928211789,1000000103,MAY DAP NUT HOI JINGLING JLQ-01-125SH,1,3,JLQ-01-125SH,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
104,1928439293,1000000104,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0MA00488,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
105,0080388177,1000000105,MAY DINH BO DIEN TU JUKI LK-1900BN-SS,1,2L1LK00644,LK-1900BN-SS,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
106,1928417725,1000000106,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02088,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
107,1926723437,1000000107,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03546,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
108,1928362429,1000000108,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03647,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
109,1928629245,1000000109,MAY LAP TRINH BROTHER BAS-326GW/PROGRAMER,1,L7835395,BAS-326G,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
110,1927655693,1000000110,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02110,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
111,1928766397,1000000111,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0MA00436,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
112,1928521709,1000000112,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03474,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
113,1928582013,1000000113,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03798,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
114,1928766717,1000000114,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0MA00434,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
115,1928158189,1000000115,MAY 1 KIM MOC XICH MH-481 W/MOTOR HENZRS-03-500,1,3M1KK01304,MH-481,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
116,1928489437,1000000116,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02095,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
117,1928525005,1000000117,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02113,MO-6843 -1D6-40H,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
118,1928682813,1000000118,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05509,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
119,1928721357,1000000119,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03539,DDL-9000C FMSNB,2,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
